total_claims,total_reimbursed,avg_reimbursed,avg_duration_gap,pct_claimed_gt_admitted,avg_cost_per_day,age_avg,pct_chronic,PotentialFraud
51.0,5550,108.82352941176471,51.0,1,,30.405882352941177,0.09803921568627451,No
1191.0,1607260,1349.504617968094,208.0,1,1635.0559511698882,17.094458438287155,0.04114189756507137,Yes
192.0,32120,167.29166666666666,192.0,1,,44.58958333333334,0.13020833333333334,No
165.0,21380,129.57575757575756,165.0,1,,21.21030303030303,0.03636363636363636,No
24.0,4340,180.83333333333334,24.0,1,,95.43333333333334,0.2916666666666667,No
1.0,120,120.0,0.0,0,,191.6,0.0,No
20.0,330,16.5,20.0,1,,14.294999999999998,0.0,No
252.0,43120,171.11111111111111,252.0,1,,43.077777777777776,0.1111111111111111,No
146.0,136700,936.3013698630137,77.0,1,1981.159420289855,32.653424657534245,0.0958904109589041,No
40.0,24130,603.25,40.0,1,,145.8075,0.575,No
513.0,112930,220.1364522417154,513.0,1,,56.12514619883041,0.16374269005847952,No
30.0,5260,175.33333333333334,30.0,1,,77.33,0.1,No
148.0,38510,260.2027027027027,148.0,1,,51.638513513513516,0.14189189189189189,No
73.0,34010,465.8904109589041,43.0,1,1133.6666666666667,40.0958904109589,0.1095890410958904,No
4.0,5620,1405.0,0.0,0,1405.0,191.025,0.25,No
147.0,86310,587.1428571428571,117.0,1,2877.0,62.30816326530612,0.14285714285714285,No
1.0,10910,10910.0,0.0,0,,2409.0,4.0,No
45.0,59240,1316.4444444444443,9.0,1,1645.5555555555557,50.00444444444444,0.1111111111111111,Yes
1.0,480,480.0,0.0,0,,218.7,1.0,No
120.0,222000,1850.0,0.0,0,1850.0,15.4925,0.06666666666666667,No
2078.0,476600,229.3551491819057,2078.0,1,,49.92021174205967,0.14100096246390761,Yes
150.0,21720,144.8,150.0,1,,34.35933333333333,0.12666666666666668,No
79.0,10670,135.0632911392405,79.0,1,,43.99367088607595,0.11392405063291139,No
46.0,7140,155.2173913043478,46.0,1,,48.9804347826087,0.06521739130434782,No
229.0,138670,605.5458515283843,166.0,1,2201.1111111111113,51.3231441048035,0.15283842794759825,No
559.0,643720,1151.556350626118,251.0,1,2090.0,32.34329159212881,0.09123434704830054,Yes
115.0,24290,211.2173913043478,115.0,1,,63.34347826086957,0.16521739130434782,No
30.0,17160,572.0,30.0,1,,102.38666666666667,0.06666666666666667,No
416.0,597230,1435.6490384615386,128.0,1,2073.715277777778,27.510576923076922,0.07451923076923077,Yes
48.0,5170,107.70833333333333,48.0,1,,29.289583333333336,0.041666666666666664,No
38.0,14140,372.10526315789474,38.0,1,,58.08947368421053,0.13157894736842105,No
114.0,26970,236.57894736842104,114.0,1,,77.55614035087719,0.09649122807017543,No
35.0,117930,3369.4285714285716,9.0,1,4535.7692307692305,88.04285714285714,0.2,No
144.0,62420,433.47222222222223,134.0,1,6242.0,67.29097222222222,0.13194444444444445,No
1.0,6860,6860.0,0.0,0,,1688.7,9.0,No
341.0,147280,431.90615835777123,305.0,1,4091.1111111111113,48.22697947214077,0.08504398826979472,No
45.0,27050,601.1111111111111,30.0,1,1803.3333333333333,54.52,0.13333333333333333,No
129.0,46990,364.26356589147287,108.0,1,2237.6190476190477,41.7,0.10077519379844961,No
915.0,157610,172.2513661202186,915.0,1,,42.172677595628414,0.10601092896174863,No
243.0,143870,592.0576131687243,174.0,1,2085.072463768116,37.15555555555555,0.06584362139917696,No
64.0,28830,450.46875,28.0,1,800.8333333333334,50.0625,0.140625,No
853.0,715090,838.3235638921453,599.0,1,2815.314960629921,34.78253223915592,0.10785463071512309,Yes
102.0,32230,315.98039215686276,102.0,1,,66.75686274509803,0.13725490196078433,No
82.0,64530,786.9512195121952,59.0,1,2805.6521739130435,61.167073170731705,0.17073170731707318,No
654.0,636680,973.5168195718654,288.0,1,1739.5628415300546,34.64036697247706,0.08868501529051988,Yes
31.0,2750,88.70967741935483,31.0,1,,38.41935483870968,0.16129032258064516,No
788.0,268680,340.96446700507613,677.0,1,2420.5405405405404,47.95634517766497,0.14213197969543148,No
1.0,160,160.0,1.0,1,,179.1,0.0,No
29.0,8970,309.3103448275862,29.0,1,,51.175862068965515,0.06896551724137931,No
678.0,379370,559.542772861357,563.0,1,3298.8695652173915,57.96430678466077,0.12831858407079647,No
94.0,13700,145.74468085106383,94.0,1,,41.10957446808511,0.10638297872340426,No
66.0,4350,65.9090909090909,66.0,1,,20.84242424242424,0.030303030303030304,No
86.0,22650,263.3720930232558,86.0,1,,44.07790697674418,0.10465116279069768,No
55.0,9950,180.9090909090909,22.0,1,301.5151515151515,9.374545454545455,0.03636363636363636,No
118.0,13590,115.16949152542372,118.0,1,,31.45593220338983,0.06779661016949153,No
240.0,51110,212.95833333333334,240.0,1,,43.417500000000004,0.14583333333333334,No
165.0,77850,471.8181818181818,149.0,1,4865.625,35.019393939393936,0.06060606060606061,No
16.0,2050,128.125,16.0,1,,91.78125,0.1875,No
869.0,157890,181.6915995397008,869.0,1,,47.9186421173763,0.10817031070195628,Yes
272.0,213550,785.1102941176471,141.0,1,1630.1526717557251,31.659926470588236,0.06985294117647059,No
288.0,157400,546.5277777777778,238.0,1,3148.0,47.44201388888889,0.1388888888888889,Yes
668.0,152600,228.4431137724551,668.0,1,,60.008832335329345,0.13622754491017963,No
340.0,63790,187.61764705882354,340.0,1,,66.43735294117647,0.15294117647058825,No
481.0,130970,272.28690228690226,473.0,1,16371.25,56.52661122661122,0.1683991683991684,No
195.0,46190,236.87179487179486,195.0,1,,59.65692307692308,0.24615384615384617,No
43.0,6140,142.7906976744186,43.0,1,,46.834883720930236,0.09302325581395349,No
25.0,11900,476.0,25.0,1,,187.012,0.4,No
57.0,26830,470.70175438596493,46.0,1,2439.090909090909,75.32280701754385,0.2631578947368421,No
294.0,70190,238.74149659863946,294.0,1,,53.85510204081633,0.14625850340136054,No
351.0,50480,143.81766381766383,351.0,1,,36.22364672364672,0.04843304843304843,No
317.0,739000,2331.230283911672,0.0,0,2331.230283911672,13.546687697160884,0.04416403785488959,Yes
314.0,96100,306.0509554140127,272.0,1,2288.095238095238,29.57292993630573,0.07006369426751592,No
1549.0,1927250,1244.1897998708844,401.0,1,1678.7891986062718,23.683408650742415,0.0645577792123951,Yes
106.0,85620,807.7358490566038,59.0,1,1821.7021276595744,30.899056603773587,0.04716981132075472,No
673.0,369680,549.3016344725112,448.0,1,1643.0222222222221,28.062109955423477,0.06835066864784546,No
227.0,137180,604.3171806167401,183.0,1,3117.7272727272725,31.582819383259913,0.06607929515418502,No
541.0,480150,887.5231053604437,320.0,1,2172.6244343891403,32.540850277264326,0.08502772643253234,No
2832.0,816200,288.20621468926555,2669.0,1,5007.361963190184,54.70734463276837,0.13806497175141244,Yes
368.0,511670,1390.4076086956522,111.0,1,1990.9338521400778,26.091032608695652,0.06521739130434782,No
56.0,129000,2303.5714285714284,0.0,0,2303.5714285714284,12.089285714285714,0.0,No
246.0,178660,726.260162601626,177.0,1,2589.2753623188405,33.542276422764225,0.08943089430894309,No
448.0,73500,164.0625,448.0,1,,41.60111607142857,0.12276785714285714,No
181.0,54080,298.78453038674036,181.0,1,,84.05690607734806,0.292817679558011,No
1.0,310,310.0,0.0,0,,439.8,2.0,No
226.0,51790,229.15929203539824,226.0,1,,52.33097345132743,0.13716814159292035,No
79.0,11840,149.873417721519,79.0,1,,28.016455696202534,0.12658227848101267,No
169.0,50870,301.0059171597633,169.0,1,,70.0680473372781,0.28402366863905326,Yes
112.0,26960,240.71428571428572,112.0,1,,57.57678571428572,0.10714285714285714,No
768.0,1217250,1584.9609375,119.0,1,1875.57781201849,22.545442708333336,0.07161458333333333,Yes
93.0,14380,154.6236559139785,93.0,1,,48.06774193548387,0.0967741935483871,No
293.0,66770,227.8839590443686,244.0,1,1362.6530612244899,51.196245733788395,0.15017064846416384,No
274.0,232060,846.9343065693431,201.0,1,3178.904109589041,62.577007299270065,0.18248175182481752,Yes
86.0,42270,491.51162790697674,86.0,1,,154.0139534883721,0.16279069767441862,No
94.0,14670,156.06382978723406,94.0,1,,35.958510638297874,0.1276595744680851,No
38.0,13700,360.5263157894737,38.0,1,,142.98684210526315,0.21052631578947367,No
28.0,1760,62.857142857142854,28.0,1,,62.371428571428574,0.10714285714285714,No
157.0,239760,1527.1337579617834,51.0,1,2261.8867924528304,71.17898089171975,0.15286624203821655,No
87.0,15740,180.91954022988506,87.0,1,,49.98275862068966,0.06896551724137931,No
445.0,79070,177.68539325842696,445.0,1,,43.56606741573034,0.09213483146067415,No
76.0,17220,226.57894736842104,76.0,1,,62.25526315789473,0.17105263157894737,No
279.0,60370,216.37992831541217,279.0,1,,52.09641577060932,0.16487455197132617,No
232.0,254720,1097.9310344827586,78.0,1,1654.025974025974,48.16379310344828,0.11637931034482758,No
831.0,213350,256.73886883273167,831.0,1,,68.41793020457281,0.14681107099879662,No
1.0,1010,1010.0,0.0,0,,484.1,1.0,No
1218.0,1992270,1635.6896551724137,101.0,1,1783.5899731423456,15.413711001642037,0.053366174055829226,Yes
291.0,57370,197.14776632302406,291.0,1,,49.065292096219935,0.10996563573883161,No
304.0,39370,129.5065789473684,304.0,1,,38.94440789473684,0.11513157894736842,No
249.0,164760,661.6867469879518,159.0,1,1830.6666666666667,24.39397590361446,0.07228915662650602,No
457.0,115280,252.25382932166303,457.0,1,,65.09715536105033,0.15317286652078774,No
369.0,87650,237.53387533875338,358.0,1,7968.181818181818,52.81327913279132,0.13279132791327913,No
118.0,30840,261.35593220338984,118.0,1,,69.21186440677967,0.3050847457627119,No
60.0,13310,221.83333333333334,60.0,1,,32.339999999999996,0.13333333333333333,No
14.0,6300,450.0,14.0,1,,162.90714285714284,0.2857142857142857,No
37.0,83230,2249.4594594594596,0.0,0,2249.4594594594596,34.991891891891896,0.16216216216216217,No
24.0,1610,67.08333333333333,24.0,1,,37.37916666666667,0.0,No
44.0,12540,285.0,44.0,1,,45.53181818181818,0.11363636363636363,No
604.0,127230,210.6456953642384,604.0,1,,52.85711920529801,0.17218543046357615,No
376.0,78490,208.75,376.0,1,,48.214893617021275,0.12234042553191489,No
30.0,4780,159.33333333333334,30.0,1,,73.11333333333333,0.16666666666666666,No
38.0,4160,109.47368421052632,38.0,1,,46.276315789473685,0.10526315789473684,No
36.0,10340,287.22222222222223,36.0,1,,111.02777777777777,0.2222222222222222,No
189.0,106260,562.2222222222222,115.0,1,1435.945945945946,32.405291005291005,0.07407407407407407,No
167.0,30130,180.4191616766467,167.0,1,,21.110778443113773,0.08383233532934131,No
793.0,541030,682.2572509457756,487.0,1,1768.0718954248366,39.178184110970996,0.09457755359394704,No
280.0,49610,177.17857142857142,280.0,1,,48.24785714285714,0.1392857142857143,No
445.0,592160,1330.6966292134832,192.0,1,2340.5533596837945,39.98876404494382,0.09213483146067415,Yes
151.0,56490,374.10596026490066,136.0,1,3766.0,51.587417218543045,0.09271523178807947,No
94.0,74000,787.2340425531914,0.0,0,787.2340425531914,7.87127659574468,0.0425531914893617,No
113.0,39240,347.2566371681416,113.0,1,,93.59203539823008,0.2831858407079646,No
218.0,145560,667.7064220183486,147.0,1,2050.1408450704225,49.21788990825688,0.13302752293577982,No
436.0,62730,143.87614678899084,436.0,1,,37.846330275229356,0.05963302752293578,No
1278.0,688200,538.4976525821596,1054.0,1,3072.3214285714284,49.875430359937404,0.1298904538341158,No
390.0,57260,146.82051282051282,390.0,1,,34.78435897435897,0.07435897435897436,No
139.0,22560,162.3021582733813,139.0,1,,51.321582733812946,0.07913669064748201,No
1.0,1120,1120.0,0.0,0,,469.9,1.0,No
93.0,13820,148.6021505376344,93.0,1,,46.53870967741936,0.12903225806451613,No
111.0,31840,286.84684684684686,111.0,1,,40.23063063063063,0.04504504504504504,No
30.0,5690,189.66666666666666,30.0,1,,81.05,0.1,No
1276.0,255210,200.00783699059562,1276.0,1,,49.85101880877743,0.14028213166144202,No
33.0,8530,258.4848484848485,33.0,1,,102.5030303030303,0.18181818181818182,No
45.0,19840,440.8888888888889,45.0,1,,78.04888888888888,0.13333333333333333,No
171.0,40510,236.90058479532163,171.0,1,,61.12865497076023,0.15204678362573099,No
38.0,7690,202.3684210526316,38.0,1,,52.097368421052636,0.05263157894736842,No
244.0,193410,792.6639344262295,121.0,1,1572.439024390244,37.174180327868854,0.09016393442622951,No
34.0,56350,1657.3529411764705,2.0,1,1760.9375,43.84411764705882,0.14705882352941177,No
209.0,47710,228.2775119617225,209.0,1,,37.91913875598086,0.09090909090909091,No
432.0,81390,188.40277777777777,432.0,1,,52.68472222222222,0.13194444444444445,No
356.0,732240,2056.85393258427,24.0,1,2205.5421686746986,24.55505617977528,0.056179775280898875,Yes
65.0,78830,1212.7692307692307,10.0,1,1433.2727272727273,25.352307692307694,0.06153846153846154,No
759.0,165500,218.05006587615284,759.0,1,,56.7368906455863,0.1251646903820817,Yes
745.0,445240,597.6375838926175,523.0,1,2005.5855855855855,31.156375838926174,0.0912751677852349,No
128.0,27630,215.859375,128.0,1,,38.8,0.09375,No
27.0,31170,1154.4444444444443,20.0,1,4452.857142857143,132.97407407407408,0.3333333333333333,No
454.0,205770,453.2378854625551,386.0,1,3026.029411764706,38.96674008810573,0.09911894273127753,No
269.0,53340,198.28996282527882,269.0,1,,57.02081784386617,0.1449814126394052,No
250.0,27530,110.12,250.0,1,,24.1056,0.1,No
77.0,100390,1303.7662337662337,24.0,1,1894.1509433962265,22.967532467532468,0.11688311688311688,No
3.0,5830,1943.3333333333333,0.0,0,1943.3333333333333,199.5,0.0,No
92.0,14370,156.19565217391303,92.0,1,,47.13260869565217,0.11956521739130435,No
134.0,218470,1630.3731343283582,65.0,1,3166.231884057971,51.765671641791045,0.12686567164179105,Yes
35.0,2020,57.714285714285715,35.0,1,,24.17142857142857,0.14285714285714285,No
442.0,108930,246.44796380090497,431.0,1,9902.727272727272,45.97556561085973,0.10633484162895927,No
201.0,291760,1451.5422885572139,77.0,1,2352.9032258064517,32.75970149253731,0.10945273631840796,Yes
155.0,29130,187.93548387096774,155.0,1,,41.33032258064516,0.0967741935483871,No
346.0,510750,1476.1560693641618,74.0,1,1877.7573529411766,27.571965317919073,0.07225433526011561,Yes
181.0,215750,1191.988950276243,40.0,1,1530.1418439716313,22.432596685082874,0.04419889502762431,No
29.0,49800,1717.2413793103449,2.0,1,1844.4444444444443,23.355172413793102,0.10344827586206896,Yes
357.0,213380,597.703081232493,263.0,1,2270.0,50.77619047619047,0.1484593837535014,No
126.0,181630,1441.5079365079366,40.0,1,2111.9767441860463,21.13888888888889,0.05555555555555555,No
212.0,49770,234.76415094339623,212.0,1,,66.38632075471698,0.23113207547169812,No
166.0,38550,232.2289156626506,166.0,1,,41.331927710843374,0.1144578313253012,No
76.0,16270,214.07894736842104,76.0,1,,58.303947368421056,0.19736842105263158,No
646.0,279860,433.21981424148606,548.0,1,2855.714285714286,41.91965944272446,0.1130030959752322,No
137.0,24200,176.64233576642334,137.0,1,,40.73211678832117,0.051094890510948905,No
21.0,3440,163.8095238095238,21.0,1,,56.88571428571428,0.14285714285714285,No
433.0,879270,2030.646651270208,45.0,1,2266.159793814433,19.643879907621244,0.057736720554272515,No
162.0,241350,1489.8148148148148,7.0,1,1557.0967741935483,31.851234567901233,0.13580246913580246,Yes
161.0,57800,359.00621118012424,161.0,1,,90.28447204968944,0.2111801242236025,No
41.0,11390,277.8048780487805,41.0,1,,128.02439024390245,0.4634146341463415,No
257.0,144400,561.8677042801556,182.0,1,1925.3333333333333,50.81906614785992,0.1517509727626459,No
161.0,36170,224.6583850931677,161.0,1,,67.91242236024844,0.11801242236024845,No
97.0,150420,1550.721649484536,53.0,1,3418.6363636363635,34.855670103092784,0.08247422680412371,No
226.0,32730,144.8230088495575,226.0,1,,35.08318584070796,0.07079646017699115,No
443.0,65670,148.2392776523702,443.0,1,,42.11828442437923,0.06320541760722348,No
120.0,36760,306.3333333333333,119.0,1,36760.0,52.65916666666667,0.10833333333333334,No
194.0,26180,134.94845360824743,194.0,1,,29.894845360824743,0.07731958762886598,No
273.0,92600,339.1941391941392,245.0,1,3307.1428571428573,41.286813186813184,0.14652014652014653,No
120.0,200830,1673.5833333333333,68.0,1,3862.1153846153848,49.770833333333336,0.14166666666666666,No
99.0,17750,179.2929292929293,99.0,1,,51.140404040404036,0.16161616161616163,No
169.0,32740,193.72781065088756,169.0,1,,37.85976331360947,0.13609467455621302,No
75.0,32430,432.4,68.0,1,4632.857142857143,46.67733333333334,0.10666666666666667,No
17.0,4170,245.2941176470588,17.0,1,,109.18235294117646,0.17647058823529413,No
124.0,13340,107.58064516129032,124.0,1,,32.65161290322581,0.07258064516129033,No
66.0,12650,191.66666666666666,66.0,1,,78.76818181818182,0.25757575757575757,No
206.0,55590,269.8543689320388,206.0,1,,81.55,0.11165048543689321,No
549.0,158330,288.39708561020035,528.0,1,7539.523809523809,40.97595628415301,0.16393442622950818,Yes
116.0,10700,92.24137931034483,116.0,1,,16.079310344827586,0.06896551724137931,No
50.0,145820,2916.4,0.0,0,2916.4,23.441999999999997,0.08,Yes
101.0,36460,360.990099009901,101.0,1,,98.53069306930693,0.38613861386138615,No
208.0,50800,244.23076923076923,208.0,1,,64.7139423076923,0.10096153846153846,No
711.0,413360,581.3783403656821,473.0,1,1736.8067226890757,45.01026722925457,0.12939521800281295,No
76.0,132000,1736.842105263158,0.0,0,1736.842105263158,12.68421052631579,0.05263157894736842,No
532.0,411610,773.703007518797,351.0,1,2274.0883977900553,37.64473684210526,0.08458646616541353,Yes
215.0,37160,172.8372093023256,215.0,1,,58.86418604651163,0.12558139534883722,No
210.0,303480,1445.142857142857,52.0,1,1920.759493670886,25.071428571428573,0.0761904761904762,Yes
179.0,294790,1646.8715083798882,52.0,1,2321.181102362205,23.133519553072624,0.0446927374301676,No
366.0,402620,1100.0546448087432,115.0,1,1604.0637450199204,36.13934426229508,0.08196721311475409,No
1084.0,1825550,1684.0867158671588,43.0,1,1753.6503362151777,18.41291512915129,0.052583025830258305,Yes
134.0,34700,258.95522388059703,120.0,1,2478.5714285714284,31.005223880597015,0.05223880597014925,No
244.0,63620,260.73770491803276,225.0,1,3348.4210526315787,34.57049180327869,0.0942622950819672,No
28.0,7800,278.57142857142856,28.0,1,,106.82857142857142,0.14285714285714285,No
85.0,20310,238.94117647058823,84.0,1,20310.0,46.302352941176466,0.011764705882352941,No
226.0,372430,1647.9203539823009,1.0,1,1655.2444444444445,19.300442477876103,0.04424778761061947,No
121.0,14470,119.58677685950413,121.0,1,,28.946280991735538,0.05785123966942149,No
84.0,29340,349.2857142857143,84.0,1,,83.43809523809524,0.16666666666666666,No
763.0,755660,990.3800786369594,499.0,1,2862.348484848485,29.83237221494102,0.08519003931847968,Yes
260.0,277440,1067.076923076923,56.0,1,1360.0,23.767692307692307,0.05,Yes
506.0,75340,148.89328063241106,506.0,1,,43.302964426877466,0.0691699604743083,No
500.0,101800,203.6,500.0,1,,41.8756,0.086,No
1.0,3950,3950.0,0.0,0,,2736.9,8.0,No
290.0,57150,197.06896551724137,290.0,1,,54.2303448275862,0.1793103448275862,No
398.0,92300,231.90954773869348,398.0,1,,51.961557788944724,0.1457286432160804,No
1211.0,220290,181.90751445086704,1206.0,1,44058.0,40.59075144508671,0.10900082576383155,No
114.0,12430,109.03508771929825,114.0,1,,30.485087719298246,0.05263157894736842,No
137.0,18270,133.35766423357666,137.0,1,,49.41459854014599,0.12408759124087591,No
108.0,16150,149.53703703703704,108.0,1,,31.22407407407407,0.1388888888888889,No
34.0,14030,412.6470588235294,31.0,1,4676.666666666667,66.53235294117647,0.20588235294117646,No
39.0,6120,156.92307692307693,39.0,1,,47.723076923076924,0.10256410256410256,No
205.0,375200,1830.2439024390244,0.0,0,1830.2439024390244,14.521951219512195,0.05365853658536585,Yes
304.0,74190,244.04605263157896,304.0,1,,76.00953947368421,0.10526315789473684,No
52.0,8970,172.5,52.0,1,,50.35192307692308,0.11538461538461539,No
196.0,35590,181.58163265306123,196.0,1,,49.483163265306125,0.11224489795918367,No
37.0,2050,55.4054054054054,37.0,1,,12.886486486486485,0.02702702702702703,No
314.0,58880,187.51592356687897,314.0,1,,43.0124203821656,0.11464968152866242,No
237.0,65010,274.30379746835445,226.0,1,5910.0,42.560759493670886,0.14345991561181434,No
266.0,55530,208.7593984962406,245.0,1,2644.285714285714,32.48759398496241,0.09022556390977443,No
19.0,18000,947.3684210526316,0.0,0,947.3684210526316,8.957894736842105,0.0,No
270.0,95610,354.1111111111111,254.0,1,5975.625,60.2337037037037,0.1259259259259259,No
213.0,325870,1529.906103286385,14.0,1,1637.537688442211,16.04413145539906,0.046948356807511735,Yes
138.0,89520,648.695652173913,110.0,1,3197.1428571428573,52.76884057971015,0.17391304347826086,No
41.0,7280,177.5609756097561,41.0,1,,54.12926829268293,0.12195121951219512,No
231.0,255560,1106.3203463203463,91.0,1,1825.4285714285713,20.447619047619046,0.0735930735930736,No
370.0,117080,316.43243243243245,351.0,1,6162.105263157895,49.93027027027027,0.11891891891891893,No
62.0,40410,651.7741935483871,54.0,1,5051.25,66.92258064516129,0.11290322580645161,No
598.0,516360,863.4782608695652,367.0,1,2235.3246753246754,43.62274247491639,0.14046822742474915,Yes
68.0,22210,326.61764705882354,68.0,1,,112.06911764705882,0.1323529411764706,No
100.0,17530,175.3,100.0,1,,63.714,0.24,No
246.0,240840,979.0243902439024,81.0,1,1459.6363636363637,21.95691056910569,0.052845528455284556,No
214.0,47550,222.19626168224298,214.0,1,,58.07429906542056,0.14953271028037382,No
128.0,20930,163.515625,128.0,1,,66.5109375,0.2265625,No
40.0,6810,170.25,40.0,1,,12.2925,0.075,No
192.0,48840,254.375,162.0,1,1628.0,30.1515625,0.09375,Yes
1.0,4250,4250.0,0.0,0,,653.4,2.0,No
44.0,8510,193.4090909090909,44.0,1,,30.895454545454548,0.11363636363636363,No
37.0,111000,3000.0,0.0,0,3000.0,22.44324324324324,0.08108108108108109,No
179.0,138250,772.3463687150838,101.0,1,1772.4358974358975,23.379329608938544,0.055865921787709494,No
3.0,14410,4803.333333333333,3.0,1,,2051.9,3.6666666666666665,No
447.0,521330,1166.2863534675614,75.0,1,1401.4247311827958,20.82953020134228,0.0447427293064877,Yes
86.0,23600,274.4186046511628,78.0,1,2950.0,43.300000000000004,0.16279069767441862,No
1.0,2770,2770.0,0.0,0,,1426.2,3.0,No
167.0,20060,120.11976047904191,167.0,1,,42.99640718562874,0.2155688622754491,No
129.0,13230,102.55813953488372,129.0,1,,41.65426356589147,0.13178294573643412,No
488.0,98770,202.39754098360655,488.0,1,,56.49713114754098,0.17827868852459017,No
258.0,53460,207.2093023255814,258.0,1,,40.83062015503876,0.10465116279069768,No
109.0,20330,186.5137614678899,87.0,1,924.0909090909091,49.73394495412844,0.11009174311926606,No
331.0,51980,157.0392749244713,331.0,1,,42.86616314199396,0.08761329305135952,No
1003.0,180760,180.21934197407776,1003.0,1,,41.36899302093719,0.09072781655034895,No
103.0,16100,156.3106796116505,103.0,1,,38.66504854368932,0.1262135922330097,No
101.0,108690,1076.1386138613861,41.0,1,1811.5,26.94950495049505,0.04950495049504951,No
100.0,111760,1117.6,64.0,1,3104.4444444444443,53.998999999999995,0.18,No
18.0,7350,408.3333333333333,18.0,1,,95.68333333333334,0.2222222222222222,No
3.0,3730,1243.3333333333333,0.0,0,1243.3333333333333,209.4333333333333,1.0,No
231.0,259790,1124.6320346320347,91.0,1,1855.642857142857,27.044588744588744,0.12121212121212122,No
261.0,40810,156.360153256705,261.0,1,,48.07586206896551,0.20306513409961685,No
393.0,257520,655.2671755725191,285.0,1,2384.4444444444443,45.80407124681934,0.10941475826972011,No
111.0,223620,2014.5945945945946,20.0,1,2457.3626373626375,36.8027027027027,0.12612612612612611,Yes
55.0,12390,225.27272727272728,54.0,1,12390.0,53.165454545454544,0.23636363636363636,No
37.0,13080,353.5135135135135,37.0,1,,99.34594594594596,0.10810810810810811,No
41.0,9270,226.09756097560975,41.0,1,,74.57317073170732,0.12195121951219512,No
30.0,78000,2600.0,0.0,0,2600.0,11.843333333333332,0.03333333333333333,No
70.0,69800,997.1428571428571,26.0,1,1586.3636363636363,44.51285714285714,0.02857142857142857,No
274.0,166610,608.0656934306569,225.0,1,3400.204081632653,45.58576642335766,0.13138686131386862,No
1180.0,201850,171.0593220338983,1180.0,1,,49.630508474576274,0.14661016949152542,Yes
42.0,5660,134.76190476190476,42.0,1,,57.39523809523809,0.07142857142857142,No
162.0,69300,427.77777777777777,127.0,1,1980.0,47.098765432098766,0.10493827160493827,No
343.0,492550,1436.0058309037902,41.0,1,1630.9602649006622,23.964431486880464,0.052478134110787174,No
244.0,145620,596.8032786885246,186.0,1,2510.689655172414,46.09057377049181,0.11475409836065574,No
115.0,113150,983.9130434782609,53.0,1,1825.0,29.11304347826087,0.09565217391304348,No
59.0,10000,169.4915254237288,59.0,1,,48.9728813559322,0.1016949152542373,No
103.0,15540,150.873786407767,103.0,1,,50.790291262135916,0.14563106796116504,Yes
81.0,68430,844.8148148148148,33.0,1,1425.625,53.67283950617284,0.1111111111111111,No
809.0,874200,1080.5933250927071,409.0,1,2185.5,32.10259579728059,0.09888751545117429,Yes
115.0,144370,1255.391304347826,21.0,1,1535.8510638297873,19.64782608695652,0.08695652173913043,No
291.0,254930,876.0481099656357,182.0,1,2338.8073394495414,40.256701030927836,0.10652920962199312,No
272.0,148350,545.4044117647059,212.0,1,2472.5,61.51213235294117,0.1875,No
118.0,20700,175.42372881355934,118.0,1,,59.51525423728814,0.11016949152542373,No
143.0,91590,640.4895104895105,110.0,1,2775.4545454545455,30.485314685314684,0.06993006993006994,No
46.0,6540,142.17391304347825,46.0,1,,47.58043478260869,0.13043478260869565,No
59.0,9690,164.23728813559322,59.0,1,,53.84237288135593,0.1864406779661017,No
27.0,5980,221.4814814814815,27.0,1,,98.42962962962963,0.37037037037037035,No
52.0,97400,1873.076923076923,0.0,0,1873.076923076923,13.13076923076923,0.038461538461538464,No
795.0,1288910,1621.2704402515724,42.0,1,1711.6998671978752,17.220754716981133,0.05157232704402516,Yes
210.0,40560,193.14285714285714,210.0,1,,36.56,0.12857142857142856,No
1.0,7880,7880.0,0.0,0,,2504.5,4.0,No
600.0,145400,242.33333333333334,600.0,1,,70.10116666666666,0.13666666666666666,No
1.0,4320,4320.0,1.0,1,,1589.5,5.0,No
267.0,47000,176.02996254681648,267.0,1,,64.23220973782772,0.24719101123595505,No
21.0,10090,480.4761904761905,21.0,1,,137.66666666666666,0.2857142857142857,No
240.0,329700,1373.75,69.0,1,1928.0701754385964,30.850416666666668,0.07916666666666666,No
54.0,61220,1133.7037037037037,34.0,1,3061.0,42.84444444444444,0.018518518518518517,No
234.0,145100,620.0854700854701,193.0,1,3539.0243902439024,64.21923076923076,0.1282051282051282,Yes
345.0,239050,692.8985507246376,302.0,1,5559.302325581395,42.15855072463768,0.09855072463768116,No
1.0,1490,1490.0,0.0,0,,535.3,2.0,No
1.0,570,570.0,0.0,0,,522.3,4.0,No
189.0,125410,663.5449735449736,148.0,1,3058.7804878048782,36.928042328042324,0.09523809523809523,No
103.0,16470,159.90291262135923,103.0,1,,58.55533980582524,0.11650485436893204,No
1272.0,2071310,1628.388364779874,6.0,1,1636.1058451816746,13.87924528301887,0.04245283018867924,Yes
44.0,112200,2550.0,0.0,0,2550.0,10.334090909090909,0.045454545454545456,Yes
68.0,141000,2073.529411764706,0.0,0,2073.529411764706,16.75294117647059,0.058823529411764705,No
178.0,41400,232.58426966292134,178.0,1,,65.59719101123595,0.15730337078651685,No
1.0,50,50.0,0.0,0,,69.0,0.0,No
118.0,71090,602.457627118644,97.0,1,3385.2380952380954,74.52796610169491,0.1864406779661017,No
133.0,57690,433.7593984962406,116.0,1,3393.529411764706,50.99398496240601,0.14285714285714285,No
